title,year,release_date,total_gross_domestic,max_theaters,genre,budget_chart,detail_url,opening_weekend,opening_theaters,budget,mpaa_rating,runtime_min,distributor,title_norm,rt_slug,wayback_timestamp,rt_score_prerelease,rt_reviews_prerelease,rt_audience_prerelease,rt_score_final,rt_reviews_final,rt_audience_final,release_dt,release_month,release_dow,release_year,is_holiday_weekend,is_summer,is_awards_season,is_spring_break,is_sequel,distributor_group,mpaa_ordinal,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_Horror,genre_Musical,genre_Romance,genre_Sci-Fi,genre_Thriller,primary_genre,budget_known,log_budget,rt_score_delta,log_rt_reviews_release,log_opening_weekend,log_total_gross,dist_A24,dist_Amazon,dist_Disney,dist_Lionsgate,dist_Netflix,dist_Other,dist_Paramount,dist_Sony,dist_Universal,dist_WB,month_1.0,month_2.0,month_3.0,month_4.0,month_5.0,month_6.0,month_7.0,month_8.0,month_9.0,month_10.0,month_11.0,month_12.0
Nightmare Alley,2021,2021-12-17,11338107.0,2145.0,Crime Drama Thriller,,https://www.boxofficemojo.com/release/rl1382580993/?ref_=bo_yld_table_75,2811703.0,2145.0,,R,150.0,Searchlight Pictures,nightmare alley,nightmare_alley,,,,,87.0,63.0,86.0,2021-12-17,12.0,4.0,2021.0,0,0,1,0,0,Disney,4,0,0,0,0,1,1,0,0,0,0,0,0,1,Crime Drama Thriller,0,0.0,,0.0,14.849301263214242,16.243679999310523,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Those Who Wish Me Dead,2021,2021-05-14,7407200.0,3379.0,Action Drama Thriller,,https://www.boxofficemojo.com/release/rl2909504257/?ref_=bo_yld_table_76,2831382.0,3188.0,,R,100.0,Warner Bros.,those who wish me dead,those_who_wish_me_dead,,,,,63.0,223.0,86.0,2021-05-14,5.0,4.0,2021.0,0,1,0,0,0,WB,4,1,0,0,0,0,1,0,0,0,0,0,0,1,Action Drama Thriller,0,0.0,,0.0,14.856275842827596,15.817963193119745,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
The Courier,2021,2021-03-19,6613432.0,1641.0,Drama History Mystery Thriller,,https://www.boxofficemojo.com/release/rl3082715649/?ref_=bo_yld_table_77,1885829.0,1433.0,,PG,112.0,Roadside Attractions,the courier,the_courier,,,,,85.0,215.0,95.0,2021-03-19,3.0,4.0,2021.0,1,0,0,1,0,Other,2,0,0,0,0,0,1,0,0,0,0,0,0,1,Drama History Mystery Thriller,0,0.0,,0.0,14.449878600254978,15.704613441603847,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Judas and the Black Messiah,2021,2021-02-12,5478009.0,1906.0,Biography Crime Drama History,,https://www.boxofficemojo.com/release/rl782991873/?ref_=bo_yld_table_78,2027076.0,1888.0,,R,126.0,Warner Bros.,judas and the black messiah,judas_and_the_black_messiah,,,,,96.0,358.0,95.0,2021-02-12,2.0,4.0,2021.0,0,0,0,0,0,WB,4,0,0,0,0,1,1,0,0,0,0,0,0,0,Biography Crime Drama History,0,0.0,,0.0,14.522105411885805,15.516252454287248,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
Licorice Pizza,2021,2021-11-26,17318007.0,1977.0,Comedy Drama Romance,,https://www.boxofficemojo.com/release/rl2233172737/?ref_=bo_yld_table_79,345157.0,4.0,,R,133.0,United Artists Releasing,licorice pizza,licorice_pizza,,,,,90.0,325.0,65.0,2021-11-26,11.0,4.0,2021.0,1,0,1,0,0,Other,4,0,0,0,1,0,1,0,0,0,0,1,0,0,Comedy Drama Romance,0,0.0,,0.0,12.75175756219127,16.667257442936883,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Promising Young Woman,2021,2020-12-25,6460965.0,1448.0,Crime Drama Mystery Thriller,,https://www.boxofficemojo.com/release/rl3852829185/?ref_=bo_yld_table_80,719305.0,1310.0,,R,113.0,Focus Features,promising young woman,promising_young_woman,,,,,90.0,427.0,87.0,2020-12-25,12.0,4.0,2020.0,1,0,1,0,0,Universal,4,0,0,0,0,1,1,0,0,0,0,0,0,1,Crime Drama Mystery Thriller,0,0.0,,0.0,13.486042137263727,15.681289400183166,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Roadrunner: A Film About Anthony Bourdain,2021,2021-07-16,5354970.0,954.0,Documentary,,https://www.boxofficemojo.com/release/rl3782378241/?ref_=bo_yld_table_81,1988795.0,927.0,,R,119.0,Focus Features,roadrunner a film about anthony bourdain,roadrunner_a_film_about_anthony_bourdain,,,,,91.0,148.0,94.0,2021-07-16,7.0,4.0,2021.0,0,1,0,0,1,Universal,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,0,0.0,,0.0,14.503039988473487,15.49353584634979,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Copshop,2021,2021-09-17,5213243.0,3005.0,Action Thriller,,https://www.boxofficemojo.com/release/rl2667676417/?ref_=bo_yld_table_82,2315638.0,3005.0,,R,107.0,,copshop,copshop,20210915072431.0,,,,83.0,112.0,74.0,2021-09-17,9.0,4.0,2021.0,0,0,0,0,0,Other,4,1,0,0,0,0,0,0,0,0,0,0,0,1,Action Thriller,0,0.0,,0.0,14.655196233332253,15.466712868716643,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Zola,2021,2021-06-30,4844399.0,1468.0,Comedy Crime Drama,,https://www.boxofficemojo.com/release/rl358974209/?ref_=bo_yld_table_83,1200013.0,1468.0,,R,86.0,A24,zola,zola,20210630012706.0,,,,88.0,257.0,68.0,2021-06-30,6.0,2.0,2021.0,0,1,0,0,0,A24,4,0,0,0,1,1,1,0,0,0,0,0,0,0,Comedy Crime Drama,0,0.0,,0.0,13.99784378135684,15.393333956629032,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Separation,2021,2021-04-30,4509143.0,1911.0,Drama Horror Mystery,,https://www.boxofficemojo.com/release/rl1383105281/?ref_=bo_yld_table_84,1800162.0,1751.0,,R,107.0,,separation,separation_2021,,,,,7.0,30.0,35.0,2021-04-30,4.0,4.0,2021.0,0,0,0,0,0,Other,4,0,0,0,0,0,1,0,0,1,0,0,0,0,Drama Horror Mystery,0,0.0,,0.0,14.403387774322042,15.321617893021019,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Boogie,2021,2021-03-05,4178620.0,1272.0,Drama Sport,,https://www.boxofficemojo.com/release/rl677610241/?ref_=bo_yld_table_85,1200165.0,1252.0,,R,90.0,Focus Features,boogie,,,,,,,,,2021-03-05,3.0,4.0,2021.0,0,0,0,1,0,Universal,4,0,0,0,0,0,1,0,0,0,0,0,0,0,Drama Sport,0,0.0,,0.0,13.997970438524389,15.245491845764322,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
Fatale,2021,2020-12-18,6306897.0,1222.0,Drama Mystery Romance Thriller,,https://www.boxofficemojo.com/release/rl1846248961/?ref_=bo_yld_table_86,918112.0,1107.0,,R,102.0,Lionsgate,fatale,fatale,,,,,46.0,70.0,87.0,2020-12-18,12.0,4.0,2020.0,0,0,1,0,0,Lionsgate,4,0,0,0,0,0,1,0,0,0,0,1,0,1,Drama Mystery Romance Thriller,0,0.0,,0.0,13.730075755709139,15.657154513008273,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
A Journal for Jordan,2021,2021-12-25,6545174.0,2500.0,Drama Romance War,,https://www.boxofficemojo.com/release/rl1886552833/?ref_=bo_yld_table_87,2201886.0,2500.0,,PG,131.0,Sony Pictures Releasing,a journal for jordan,a_journal_for_jordan,,,,,39.0,61.0,95.0,2021-12-25,12.0,5.0,2021.0,1,0,1,0,0,Sony,2,0,0,0,0,0,1,0,0,0,0,1,0,0,Drama Romance War,0,0.0,,0.0,14.60482527796344,15.6942386949366,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Reminiscence,2021,2021-08-20,3900193.0,3265.0,Mystery Romance Sci-Fi Thriller,,https://www.boxofficemojo.com/release/rl2076082689/?ref_=bo_yld_table_88,1950793.0,3265.0,,PG,116.0,Warner Bros.,reminiscence,reminiscence_2021,,,,,37.0,199.0,54.0,2021-08-20,8.0,4.0,2021.0,0,1,0,0,0,WB,2,0,0,0,0,0,0,0,0,0,0,1,1,1,Mystery Romance Sci-Fi Thriller,0,0.0,,0.0,14.483747027152038,15.176536853452447,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
12 Mighty Orphans,2021,2021-06-11,3689637.0,1047.0,Drama History Sport,,https://www.boxofficemojo.com/release/rl4050879233/?ref_=bo_yld_table_89,251569.0,132.0,,PG,118.0,Sony Pictures Releasing,12 mighty orphans,12_mighty_orphans,,,,,62.0,85.0,98.0,2021-06-11,6.0,4.0,2021.0,0,1,0,0,0,Sony,2,0,0,0,0,0,1,0,0,0,0,0,0,0,Drama History Sport,0,0.0,,0.0,12.435476559815198,15.121038908223268,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Sooryavanshi,2021,2021-11-05,3547776.0,491.0,Action Crime Drama Thriller,,https://www.boxofficemojo.com/release/rl4078338817/?ref_=bo_yld_table_90,1443475.0,491.0,,,145.0,Reliance Entertainment,sooryavanshi,sooryavanshi,,,,,36.0,11.0,83.0,2021-11-05,11.0,4.0,2021.0,0,0,1,0,0,Other,3,1,0,0,0,1,1,0,0,0,0,0,0,1,Action Crime Drama Thriller,0,0.0,,0.0,14.18256465169128,15.081831768125157,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Pig,2021,2021-07-16,3186668.0,588.0,Drama Mystery,,https://www.boxofficemojo.com/release/rl2718204673/?ref_=bo_yld_table_91,970935.0,552.0,,R,92.0,Neon,pig,pig_2021,20210715230019.0,,,,97.0,272.0,83.0,2021-07-16,7.0,4.0,2021.0,0,1,0,0,0,Other,4,0,0,0,0,0,1,0,0,0,0,0,0,0,Drama Mystery,0,0.0,,0.0,13.786015833669694,14.97448672857678,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
The Girl Who Believes in Miracles,2021,2021-04-02,3163362.0,1012.0,Drama Family,,https://www.boxofficemojo.com/release/rl1685029633/?ref_=bo_yld_table_92,546000.0,640.0,,PG,100.0,Atlas Distribution Company,the girl who believes in miracles,the_girl_who_believes_in_miracles,,,,,40.0,5.0,93.0,2021-04-02,4.0,4.0,2021.0,0,0,0,0,0,Other,2,0,0,0,0,0,1,1,0,0,0,0,0,0,Drama Family,0,0.0,,0.0,13.210376086227196,14.967146260166965,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Voyagers,2021,2021-04-09,3149935.0,1996.0,Adventure Mystery Sci-Fi Thriller,,https://www.boxofficemojo.com/release/rl1505657345/?ref_=bo_yld_table_93,1379988.0,1972.0,,PG,108.0,Lionsgate,voyagers,voyagers_2021,20210408205045.0,,,,25.0,142.0,55.0,2021-04-09,4.0,4.0,2021.0,0,0,0,0,0,Lionsgate,2,0,1,0,0,0,0,0,0,0,0,0,1,1,Adventure Mystery Sci-Fi Thriller,0,0.0,,0.0,14.137586086087126,14.962892693135096,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Minari,2021,2021-02-12,3110580.0,912.0,Drama,,https://www.boxofficemojo.com/release/rl3731849985/?ref_=bo_yld_table_94,193460.0,786.0,,PG,115.0,A24,minari,minari,20210211052112.0,,,,98.0,325.0,92.0,2021-02-12,2.0,4.0,2021.0,0,0,0,0,0,A24,2,0,0,0,0,0,1,0,0,0,0,0,0,0,Drama,0,0.0,,0.0,12.172831220750368,14.950320083427604,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
'83,2021,2021-12-23,4055660.0,486.0,Drama History Sport,,https://www.boxofficemojo.com/release/rl3882713857/?ref_=bo_yld_table_95,1692575.0,486.0,,,162.0,Reliance Entertainment,83,83,20211222031642.0,,,,80.0,15.0,95.0,2021-12-23,12.0,3.0,2021.0,1,0,1,0,0,Other,3,0,0,0,0,0,1,0,0,0,0,0,0,0,Drama History Sport,0,0.0,,0.0,14.341762186748596,15.215624240878507,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Dream Horse,2021,2021-05-21,2913328.0,1284.0,Biography Comedy Drama Sport,,https://www.boxofficemojo.com/release/rl648774145/?ref_=bo_yld_table_96,794741.0,1254.0,,PG,113.0,Bleecker Street Media,dream horse,dream_horse,,,,,88.0,132.0,97.0,2021-05-21,5.0,4.0,2021.0,0,1,0,0,0,Other,2,0,0,0,1,0,1,0,0,0,0,0,0,0,Biography Comedy Drama Sport,0,0.0,,0.0,13.585772812663878,14.884806971548315,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
The House Next Door: Meet the Blacks 2,2021,2021-06-11,2893660.0,539.0,Action Comedy Horror,,https://www.boxofficemojo.com/release/rl1383564033/?ref_=bo_yld_table_97,1011756.0,420.0,,R,97.0,,the house next door meet the blacks 2,the_house_next_door_meet_the_blacks_2,,,,,17.0,6.0,50.0,2021-06-11,6.0,4.0,2021.0,0,1,0,0,1,Other,4,1,0,0,1,0,0,0,0,1,0,0,0,0,Action Comedy Horror,0,0.0,,0.0,13.827198981419391,14.878033040404183,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Here Today,2021,2021-05-07,2807494.0,1230.0,Comedy Drama Music,,https://www.boxofficemojo.com/release/rl1551074049/?ref_=bo_yld_table_98,1042171.0,1200.0,,PG,117.0,Stage 6 Films,here today,here_today_2021,,,,,46.0,100.0,93.0,2021-05-07,5.0,4.0,2021.0,0,1,0,0,0,Other,2,0,0,0,1,0,1,0,0,0,0,0,0,0,Comedy Drama Music,0,0.0,,0.0,13.856817554851865,14.84780318464925,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Finding You,2021,2021-05-14,2753985.0,1447.0,Comedy Drama Romance,,https://www.boxofficemojo.com/release/rl2941289217/?ref_=bo_yld_table_99,920476.0,1312.0,,PG,119.0,Roadside Attractions,finding you,finding_you,,,,,53.0,38.0,91.0,2021-05-14,5.0,4.0,2021.0,0,1,0,0,0,Other,2,0,0,0,1,0,1,0,0,0,0,1,0,0,Comedy Drama Romance,0,0.0,,0.0,13.73264729292268,14.828559874742929,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Lamb,2021,2021-10-08,2676410.0,865.0,Drama Fantasy Horror,,https://www.boxofficemojo.com/release/rl3725492993/?ref_=bo_yld_table_100,1000089.0,583.0,,R,106.0,A24,lamb,lamb_2021,20211007155540.0,,,,86.0,188.0,61.0,2021-10-08,10.0,4.0,2021.0,0,0,0,0,0,A24,4,0,0,0,0,0,1,0,1,1,0,0,0,0,Drama Fantasy Horror,0,0.0,,0.0,13.815600553914518,14.799987275880857,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
The Card Counter,2021,2021-09-10,2657850.0,739.0,Crime Drama Thriller,,https://www.boxofficemojo.com/release/rl1165460225/?ref_=bo_yld_table_101,1039580.0,580.0,,R,111.0,Focus Features,the card counter,the_card_counter,,,,,88.0,226.0,42.0,2021-09-10,9.0,4.0,2021.0,0,0,0,0,0,Universal,4,0,0,0,0,1,1,0,0,0,0,0,0,1,Crime Drama Thriller,0,0.0,,0.0,13.85432830532236,14.793028459498212,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Land,2021,2021-02-12,2577830.0,1349.0,Adventure Drama,,https://www.boxofficemojo.com/release/rl3798106881/?ref_=bo_yld_table_102,899810.0,1231.0,,PG,89.0,Focus Features,land,land_2021,,,,,69.0,187.0,84.0,2021-02-12,2.0,4.0,2021.0,0,0,0,0,0,Universal,2,0,1,0,0,0,1,0,0,0,0,0,0,0,Adventure Drama,0,0.0,,0.0,13.70994002025336,14.762458905638907,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
The War with Grandpa,2021,2020-10-09,21277892.0,2365.0,Comedy Drama Family,,https://www.boxofficemojo.com/release/rl1078166273/?ref_=bo_yld_table_103,3623880.0,2250.0,,PG,94.0,101 Studios,the war with grandpa,the_war_with_grandpa,,,,,29.0,121.0,85.0,2020-10-09,10.0,4.0,2020.0,0,0,0,0,0,Other,2,0,0,0,1,0,1,1,0,0,0,0,0,0,Comedy Drama Family,0,0.0,,0.0,15.103056108961281,16.873179204377696,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
The Eyes of Tammy Faye,2021,2021-09-17,2404127.0,1352.0,Biography Drama Romance,,https://www.boxofficemojo.com/release/rl1600684801/?ref_=bo_yld_table_104,652358.0,450.0,,PG,126.0,Searchlight Pictures,the eyes of tammy faye,the_eyes_of_tammy_faye,,,,,87.0,38.0,72.0,2021-09-17,9.0,4.0,2021.0,0,0,0,0,0,Disney,2,0,0,0,0,0,1,0,0,0,0,1,0,0,Biography Drama Romance,0,0.0,,0.0,13.388350302873732,14.692697817812139,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",2021,2021-06-25,2320649.0,752.0,Documentary History Music,,https://www.boxofficemojo.com/release/rl1786741505/?ref_=bo_yld_table_105,802054.0,752.0,,PG,118.0,Searchlight Pictures,summer of soul or when the revolution could not be televised,summer_of_soul,,,,,99.0,225.0,98.0,2021-06-25,6.0,4.0,2021.0,0,1,0,0,0,Disney,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary History Music,0,0.0,,0.0,13.594932463050865,14.657357876815324,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
After We Fell,2021,2021-09-10,2170750.0,1294.0,Drama Romance,,https://www.boxofficemojo.com/release/rl3121709825/?ref_=bo_yld_table_106,426457.0,246.0,,R,98.0,Vertical Entertainment,after we fell,after_we_fell,,,,,9.0,11.0,40.0,2021-09-10,9.0,4.0,2021.0,0,0,0,0,0,Other,4,0,0,0,0,0,1,0,0,0,0,1,0,0,Drama Romance,0,0.0,,0.0,12.96326916509762,14.59058374859306,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Queen Bees,2021,2021-06-11,1926706.0,600.0,Comedy Drama Romance,,https://www.boxofficemojo.com/release/rl3010495233/?ref_=bo_yld_table_107,375232.0,500.0,,PG,100.0,Gravitas Ventures,queen bees,queen_bees,,,,,55.0,31.0,89.0,2021-06-11,6.0,4.0,2021.0,0,1,0,0,0,Other,2,0,0,0,1,0,1,0,0,0,0,1,0,0,Comedy Drama Romance,0,0.0,,0.0,12.835302445338245,14.471322886017388,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Show Me the Father,2021,2021-09-10,1803226.0,1073.0,Documentary Drama,,https://www.boxofficemojo.com/release/rl8028929/?ref_=bo_yld_table_109,700181.0,1073.0,,PG,91.0,Affirm Films,show me the father,show_me_the_father,,,,,98.0,186.0,98.0,2021-09-10,9.0,4.0,2021.0,0,0,0,0,0,Other,2,0,0,0,0,0,1,0,0,0,0,0,0,0,Documentary Drama,0,0.0,,0.0,13.459095580231399,14.405088395536206,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
C'mon C'mon,2021,2021-11-19,1863674.0,569.0,Drama,,https://www.boxofficemojo.com/release/rl2048033537/?ref_=bo_yld_table_110,134447.0,5.0,,R,109.0,A24,cmon cmon,cmon_cmon,,,,,94.0,215.0,87.0,2021-11-19,11.0,4.0,2021.0,0,0,1,0,0,A24,4,0,0,0,0,0,1,0,0,0,0,0,0,0,Drama,0,0.0,,0.0,11.808932786167999,14.438060902802684,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Profile,2021,2021-05-14,1744740.0,2104.0,Mystery Thriller,,https://www.boxofficemojo.com/release/rl1080984321/?ref_=bo_yld_table_111,730290.0,2033.0,,R,106.0,Focus Features,profile,profile_2021,,,,,61.0,94.0,75.0,2021-05-14,5.0,4.0,2021.0,0,1,0,0,0,Universal,4,0,0,0,0,0,0,0,0,0,0,0,0,1,Mystery Thriller,0,0.0,,0.0,13.501198363829676,14.372116678533954,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
Titane,2021,2021-10-01,1442988.0,562.0,Drama Horror Sci-Fi Thriller,,https://www.boxofficemojo.com/release/rl1947370241/?ref_=bo_yld_table_112,533397.0,562.0,,R,108.0,Neon,titane,titane,20210929220425.0,,,,90.0,260.0,85.0,2021-10-01,10.0,4.0,2021.0,0,0,0,0,0,Other,4,0,0,0,0,0,1,0,0,1,0,0,1,1,Drama Horror Sci-Fi Thriller,0,0.0,,0.0,13.187023141191712,14.18222721471933,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Together Together,2021,2021-04-23,1437938.0,665.0,Comedy Drama,,https://www.boxofficemojo.com/release/rl1802732289/?ref_=bo_yld_table_113,532773.0,665.0,,R,90.0,Bleecker Street Media,together together,together_together,20210421062919.0,,,,90.0,152.0,77.0,2021-04-23,4.0,4.0,2021.0,0,0,0,0,0,Other,4,0,0,0,1,0,1,0,0,0,0,0,0,0,Comedy Drama,0,0.0,,0.0,13.185852598218817,14.178721396335558,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Joe Bell,2021,2021-07-23,1405488.0,1094.0,Biography Drama,,https://www.boxofficemojo.com/release/rl1935442689/?ref_=bo_yld_table_114,749635.0,1094.0,,R,94.0,Roadside Attractions,joe bell,joe_bell,20210722195713.0,,,,39.0,130.0,88.0,2021-07-23,7.0,4.0,2021.0,0,1,0,0,0,Other,4,0,0,0,0,0,1,0,0,0,0,0,0,0,Biography Drama,0,0.0,,0.0,13.527343034366817,14.155895842901797,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Nomadland,2021,2021-02-19,3700000.0,1200.0,Drama,,https://www.boxofficemojo.com/release/rl1414169345/?ref_=bo_yld_table_115,503000.0,1175.0,,R,107.0,Searchlight Pictures,nomadland,nomadland,,,,,93.0,440.0,82.0,2021-02-19,2.0,4.0,2021.0,1,0,0,0,0,Disney,4,0,0,0,0,0,1,0,0,0,0,0,0,0,Drama,0,0.0,,0.0,13.12834743715147,15.123843647884687,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Pinocchio,2021,2020-12-25,1831718.0,824.0,Drama Family Fantasy,,https://www.boxofficemojo.com/release/rl3428745985/?ref_=bo_yld_table_116,272109.0,786.0,,PG,125.0,Roadside Attractions,pinocchio,pinocchio,,,,,0.0,54.0,34.0,2020-12-25,12.0,4.0,2020.0,1,0,1,0,0,Other,2,0,0,0,0,0,1,1,1,0,0,0,0,0,Drama Family Fantasy,0,0.0,,0.0,12.513961675290442,14.420765428172166,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
